date,area,cases
2021-12-29,Shasta,71
2021-12-30,Shasta,75
2021-12-31,Shasta,53
2022-01-01,Shasta,62
2022-01-02,Shasta,86
2022-01-03,Shasta,193
2022-01-04,Shasta,177
2022-01-05,Shasta,145
2022-01-06,Shasta,156
2022-01-07,Shasta,148
2022-01-08,Shasta,99
2022-01-09,Shasta,91
2022-01-10,Shasta,240
2022-01-11,Shasta,197
2022-01-12,Shasta,258
2022-01-13,Shasta,213
2022-01-14,Shasta,210
2022-01-15,Shasta,121
2022-01-16,Shasta,92
2022-01-17,Shasta,256
2022-01-18,Shasta,279
2022-01-19,Shasta,282
2022-01-20,Shasta,267
2022-01-21,Shasta,191
2022-01-22,Shasta,89
2022-01-23,Shasta,96
2022-01-24,Shasta,280
2022-01-25,Shasta,184
2022-01-26,Shasta,162
2022-01-27,Shasta,147
2022-01-28,Shasta,126
2022-01-29,Shasta,60
2022-01-30,Shasta,60
2022-01-31,Shasta,161
2022-02-01,Shasta,130
2022-02-02,Shasta,121
2022-02-03,Shasta,101
2022-02-04,Shasta,104
2022-02-05,Shasta,52
2022-02-06,Shasta,42
2022-02-07,Shasta,123
2022-02-08,Shasta,90
2022-02-09,Shasta,83
2022-02-10,Shasta,69
2022-02-11,Shasta,62
2022-02-12,Shasta,31
2022-02-13,Shasta,29
2022-02-14,Shasta,79
2022-02-15,Shasta,86
2022-02-16,Shasta,51
2022-02-17,Shasta,38
2022-02-18,Shasta,27
2022-02-19,Shasta,14
2022-02-20,Shasta,14
2022-02-21,Shasta,29
2022-02-22,Shasta,45
2022-02-23,Shasta,25
2022-02-24,Shasta,28
2022-02-25,Shasta,19
2022-02-26,Shasta,9
2022-02-27,Shasta,9
2022-02-28,Shasta,32
2022-03-01,Shasta,25
2022-03-02,Shasta,29
2022-03-03,Shasta,25
2022-03-04,Shasta,18
2022-03-05,Shasta,8
2022-03-06,Shasta,12
2022-03-07,Shasta,23
2022-03-08,Shasta,13
2022-03-09,Shasta,19
2022-03-10,Shasta,22
2022-03-11,Shasta,9
2022-03-12,Shasta,5
2022-03-13,Shasta,12
2022-03-14,Shasta,17
2022-03-15,Shasta,5
2022-03-16,Shasta,9
2022-03-17,Shasta,9
2022-03-18,Shasta,4
2022-03-19,Shasta,1
2022-03-20,Shasta,4
2022-03-21,Shasta,10
2022-03-22,Shasta,6
2022-03-23,Shasta,6
2022-03-24,Shasta,4
2022-03-25,Shasta,8
2022-03-26,Shasta,4
2022-03-27,Shasta,1
2022-03-28,Shasta,5
2022-03-29,Shasta,1
2022-03-30,Shasta,7
2022-03-31,Shasta,3
2022-04-01,Shasta,6
2022-04-02,Shasta,1
2022-04-03,Shasta,1
2022-04-04,Shasta,10
2022-04-05,Shasta,3
2022-04-06,Shasta,0
2022-04-07,Shasta,1
2022-04-08,Shasta,2
2022-04-09,Shasta,3
2022-04-10,Shasta,2
2022-04-11,Shasta,7
2022-04-12,Shasta,5
2022-04-13,Shasta,0
2022-04-14,Shasta,2
2022-04-15,Shasta,2
2022-04-16,Shasta,9
2022-04-17,Shasta,4
2022-04-18,Shasta,11
2022-04-19,Shasta,6
2022-04-20,Shasta,12
2022-04-21,Shasta,3
2022-04-22,Shasta,8
2022-04-23,Shasta,5
2022-04-24,Shasta,3
2022-04-25,Shasta,11
2022-04-26,Shasta,12
2022-04-27,Shasta,12
2022-04-28,Shasta,11
2022-04-29,Shasta,8
2022-04-30,Shasta,2
2022-05-01,Shasta,7
2022-05-02,Shasta,16
2022-05-03,Shasta,19
2022-05-04,Shasta,19
2022-05-05,Shasta,16
2022-05-06,Shasta,10
2022-05-07,Shasta,6
2022-05-08,Shasta,8
2022-05-09,Shasta,28
2022-05-10,Shasta,13
2022-05-11,Shasta,20
2022-05-12,Shasta,32
2022-05-13,Shasta,13
2022-05-14,Shasta,4
2022-05-15,Shasta,4
2022-05-16,Shasta,40
2022-05-17,Shasta,33
2022-05-18,Shasta,38
2022-05-19,Shasta,23
2022-05-20,Shasta,29
2022-05-21,Shasta,13
2022-05-22,Shasta,11
2022-05-23,Shasta,49
2022-05-24,Shasta,23
2022-05-25,Shasta,25
2022-05-26,Shasta,25
2022-05-27,Shasta,27
2022-05-28,Shasta,10
2022-05-29,Shasta,11
2022-05-30,Shasta,12
2022-05-31,Shasta,38
2022-06-01,Shasta,34
2022-06-02,Shasta,31
2022-06-03,Shasta,30
2022-06-04,Shasta,12
2022-06-05,Shasta,23
2022-06-06,Shasta,40
2022-06-07,Shasta,35
2022-06-08,Shasta,37
2022-06-09,Shasta,33
2022-06-10,Shasta,32
2022-06-11,Shasta,20
2022-06-12,Shasta,16
2022-06-13,Shasta,47
2022-06-14,Shasta,33
2022-06-15,Shasta,30
2022-06-16,Shasta,40
2022-06-17,Shasta,30
2022-06-18,Shasta,27
2022-06-19,Shasta,21
2022-06-20,Shasta,59
2022-06-21,Shasta,56
2022-06-22,Shasta,46
2022-06-23,Shasta,45
2022-06-24,Shasta,42
2022-06-25,Shasta,30
2022-06-26,Shasta,36
2022-06-27,Shasta,82
2022-06-28,Shasta,61
2022-06-29,Shasta,47
2022-06-30,Shasta,47
2022-07-01,Shasta,40
2022-07-02,Shasta,20
2022-07-03,Shasta,30
2022-07-04,Shasta,35
2022-07-05,Shasta,77
2022-07-06,Shasta,42
2022-07-07,Shasta,54
2022-07-08,Shasta,35
2022-07-09,Shasta,30
2022-07-10,Shasta,22
2022-07-11,Shasta,67
2022-07-12,Shasta,56
2022-07-13,Shasta,63
2022-07-14,Shasta,57
2022-07-15,Shasta,47
2022-07-16,Shasta,23
2022-07-17,Shasta,20
2022-07-18,Shasta,53
2022-07-19,Shasta,49
2022-07-20,Shasta,32
2022-07-21,Shasta,41
2022-07-22,Shasta,49
2022-07-23,Shasta,31
2022-07-24,Shasta,39
2022-07-25,Shasta,64
2022-07-26,Shasta,53
2022-07-27,Shasta,34
2022-07-28,Shasta,33
2022-07-29,Shasta,27
2022-07-30,Shasta,27
2022-07-31,Shasta,20
2022-08-01,Shasta,51
2022-08-02,Shasta,28
2022-08-03,Shasta,25
2022-08-04,Shasta,30
2022-08-05,Shasta,24
2022-08-06,Shasta,10
2022-08-07,Shasta,31
2022-08-08,Shasta,49
2022-08-09,Shasta,31
2022-08-10,Shasta,22
2022-08-11,Shasta,23
2022-08-12,Shasta,21
2022-08-13,Shasta,14
2022-08-14,Shasta,38
2022-08-15,Shasta,45
2022-08-16,Shasta,25
2022-08-17,Shasta,27
2022-08-18,Shasta,18
2022-08-19,Shasta,21
2022-08-20,Shasta,17
2022-08-21,Shasta,26
2022-08-22,Shasta,40
2022-08-23,Shasta,16
2022-08-24,Shasta,23
2022-08-25,Shasta,14
2022-08-26,Shasta,19
2022-08-27,Shasta,12
2022-08-28,Shasta,11
2022-08-29,Shasta,35
2022-08-30,Shasta,19
2022-08-31,Shasta,23
2022-09-01,Shasta,15
2022-09-02,Shasta,20
2022-09-03,Shasta,6
2022-09-04,Shasta,13
2022-09-05,Shasta,7
2022-09-06,Shasta,31
2022-09-07,Shasta,48
2022-09-08,Shasta,22
2022-09-09,Shasta,22
2022-09-10,Shasta,16
2022-09-11,Shasta,11
2022-09-12,Shasta,31
2022-09-13,Shasta,22
2022-09-14,Shasta,24
2022-09-15,Shasta,12
2022-09-16,Shasta,6
2022-09-17,Shasta,6
2022-09-18,Shasta,11
2022-09-19,Shasta,19
2022-09-20,Shasta,19
2022-09-21,Shasta,11
2022-09-22,Shasta,6
2022-09-23,Shasta,15
2022-09-24,Shasta,5
2022-09-25,Shasta,5
2022-09-26,Shasta,13
2022-09-27,Shasta,8
2022-09-28,Shasta,11
2022-09-29,Shasta,5
2022-09-30,Shasta,7
2022-10-01,Shasta,3
2022-10-02,Shasta,6
2022-10-03,Shasta,15
2022-10-04,Shasta,7
2022-10-05,Shasta,14
2022-10-06,Shasta,7
2022-10-07,Shasta,11
2022-10-08,Shasta,6
2022-10-09,Shasta,6
2022-10-10,Shasta,24
2022-10-11,Shasta,16
2022-10-12,Shasta,12
2022-10-13,Shasta,14
2022-10-14,Shasta,12
2022-10-15,Shasta,5
2022-10-16,Shasta,7
2022-10-17,Shasta,16
2022-10-18,Shasta,22
2022-10-19,Shasta,7
2022-10-20,Shasta,9
2022-10-21,Shasta,10
2022-10-22,Shasta,7
2022-10-23,Shasta,5
2022-10-24,Shasta,13
2022-10-25,Shasta,15
2022-10-26,Shasta,6
2022-10-27,Shasta,8
2022-10-28,Shasta,9
2022-10-29,Shasta,6
2022-10-30,Shasta,7
2022-10-31,Shasta,13
2022-11-01,Shasta,22
2022-11-02,Shasta,10
2022-11-03,Shasta,11
2022-11-04,Shasta,15
2022-11-05,Shasta,6
2022-11-06,Shasta,9
2022-11-07,Shasta,22
2022-11-08,Shasta,14
2022-11-09,Shasta,21
2022-11-10,Shasta,10
2022-11-11,Shasta,12
2022-11-12,Shasta,10
2022-11-13,Shasta,13
2022-11-14,Shasta,21
2022-11-15,Shasta,21
2022-11-16,Shasta,12
2022-11-17,Shasta,9
2022-11-18,Shasta,12
2022-11-19,Shasta,9
2022-11-20,Shasta,9
2022-11-21,Shasta,19
2022-11-22,Shasta,18
2022-11-23,Shasta,18
2022-11-24,Shasta,6
2022-11-25,Shasta,13
2022-11-26,Shasta,7
2022-11-27,Shasta,14
2022-11-28,Shasta,21
2022-11-29,Shasta,28
2022-11-30,Shasta,20
2022-12-01,Shasta,18
2022-12-02,Shasta,19
2022-12-03,Shasta,17
2022-12-04,Shasta,10
2022-12-05,Shasta,20
2022-12-06,Shasta,18
2022-12-07,Shasta,17
2022-12-08,Shasta,20
2022-12-09,Shasta,13
2022-12-10,Shasta,9
2022-12-11,Shasta,10
2022-12-12,Shasta,17
2022-12-13,Shasta,18
2022-12-14,Shasta,16
2022-12-15,Shasta,29
2022-12-16,Shasta,18
2022-12-17,Shasta,7
2022-12-18,Shasta,10
2022-12-19,Shasta,11
2022-12-20,Shasta,17
2022-12-21,Shasta,19
2022-12-22,Shasta,26
2022-12-23,Shasta,12
2022-12-24,Shasta,7
2022-12-25,Shasta,6
2022-12-26,Shasta,12
2022-12-27,Shasta,23
2022-12-28,Shasta,20
2022-12-29,Shasta,19
2022-12-30,Shasta,18
2022-12-31,Shasta,6
2023-01-01,Shasta,2
2023-01-02,Shasta,10
2023-01-03,Shasta,8
2023-01-04,Shasta,7
2023-01-05,Shasta,17
2023-01-06,Shasta,7
2023-01-07,Shasta,5
2023-01-08,Shasta,6
2023-01-09,Shasta,7
2023-01-10,Shasta,4
2023-01-11,Shasta,12
2023-01-12,Shasta,6
2023-01-13,Shasta,10
2023-01-14,Shasta,1
2023-01-15,Shasta,3
2023-01-16,Shasta,4
2023-01-17,Shasta,4
2023-01-18,Shasta,4
2023-01-19,Shasta,5
2023-01-20,Shasta,2
2023-01-21,Shasta,1
2023-01-22,Shasta,4
2023-01-23,Shasta,4
2023-01-24,Shasta,7
2023-01-25,Shasta,2
2023-01-26,Shasta,1
2023-01-27,Shasta,4
2023-01-28,Shasta,1
2023-01-29,Shasta,1
2023-01-30,Shasta,2
2023-01-31,Shasta,5
2023-02-01,Shasta,3
2023-02-02,Shasta,7
2023-02-03,Shasta,2
2023-02-04,Shasta,2
2023-02-05,Shasta,2
2023-02-06,Shasta,1
2023-02-07,Shasta,5
2023-02-08,Shasta,8
2023-02-09,Shasta,3
2023-02-10,Shasta,1
2023-02-11,Shasta,3
2023-02-12,Shasta,0
2023-02-13,Shasta,0
2023-02-14,Shasta,0
,Shasta,0
2020-02-01,Sierra,0
2020-02-02,Sierra,0
2020-02-03,Sierra,0
2020-02-04,Sierra,0
2020-02-05,Sierra,0
2020-02-06,Sierra,0
2020-02-07,Sierra,0
2020-02-08,Sierra,0
2020-02-09,Sierra,0
2020-02-10,Sierra,0
2020-02-11,Sierra,0
2020-02-12,Sierra,0
2020-02-13,Sierra,0
2020-02-14,Sierra,0
2020-02-15,Sierra,0
2020-02-16,Sierra,0
2020-02-17,Sierra,0
2020-02-18,Sierra,0
2020-02-19,Sierra,0
2020-02-20,Sierra,0
2020-02-21,Sierra,0
2020-02-22,Sierra,0
2020-02-23,Sierra,0
2020-02-24,Sierra,0
2020-02-25,Sierra,0
2020-02-26,Sierra,0
2020-02-27,Sierra,0
2020-02-28,Sierra,0
2020-02-29,Sierra,0
2020-03-01,Sierra,0
2020-03-02,Sierra,0
2020-03-03,Sierra,0
2020-03-04,Sierra,0
2020-03-05,Sierra,0
2020-03-06,Sierra,0
2020-03-07,Sierra,0
2020-03-08,Sierra,0
2020-03-09,Sierra,0
2020-03-10,Sierra,0
2020-03-11,Sierra,0
2020-03-12,Sierra,0
2020-03-13,Sierra,0
2020-03-14,Sierra,0
2020-03-15,Sierra,0
2020-03-16,Sierra,0
2020-03-17,Sierra,0
2020-03-18,Sierra,0
2020-03-19,Sierra,0
2020-03-20,Sierra,0
2020-03-21,Sierra,0
2020-03-22,Sierra,0
2020-03-23,Sierra,0
2020-03-24,Sierra,0
2020-03-25,Sierra,0
2020-03-26,Sierra,0
2020-03-27,Sierra,0
2020-03-28,Sierra,0
2020-03-29,Sierra,0
2020-03-30,Sierra,0
2020-03-31,Sierra,0
2020-04-01,Sierra,0
2020-04-02,Sierra,0
2020-04-03,Sierra,0
2020-04-04,Sierra,0
2020-04-05,Sierra,0
2020-04-06,Sierra,0
2020-04-07,Sierra,0
2020-04-08,Sierra,0
2020-04-09,Sierra,0
2020-04-10,Sierra,0
2020-04-11,Sierra,0
2020-04-12,Sierra,0
2020-04-13,Sierra,0
2020-04-14,Sierra,0
2020-04-15,Sierra,0
2020-04-16,Sierra,0
2020-04-17,Sierra,0
2020-04-18,Sierra,0
2020-04-19,Sierra,0
2020-04-20,Sierra,0
2020-04-21,Sierra,0
2020-04-22,Sierra,0
2020-04-23,Sierra,0
2020-04-24,Sierra,0
2020-04-25,Sierra,0
2020-04-26,Sierra,0
2020-04-27,Sierra,0
2020-04-28,Sierra,0
2020-04-29,Sierra,0
2020-04-30,Sierra,0
2020-05-01,Sierra,0
2020-05-02,Sierra,0
2020-05-03,Sierra,0
2020-05-04,Sierra,0
2020-05-05,Sierra,0
2020-05-06,Sierra,0
2020-05-07,Sierra,0
2020-05-08,Sierra,0
2020-05-09,Sierra,0
2020-05-10,Sierra,0
2020-05-11,Sierra,0
2020-05-12,Sierra,0
2020-05-13,Sierra,0
2020-05-14,Sierra,0
2020-05-15,Sierra,0
2020-05-16,Sierra,0
2020-05-17,Sierra,0
2020-05-18,Sierra,0
2020-05-19,Sierra,0
2020-05-20,Sierra,1
2020-05-21,Sierra,0
2020-05-22,Sierra,0
2020-05-23,Sierra,0
2020-05-24,Sierra,0
2020-05-25,Sierra,0
2020-05-26,Sierra,0
2020-05-27,Sierra,0
2020-05-28,Sierra,0
2020-05-29,Sierra,0
2020-05-30,Sierra,0
2020-05-31,Sierra,0
2020-06-01,Sierra,0
2020-06-02,Sierra,0
2020-06-03,Sierra,0
2020-06-04,Sierra,0
2020-06-05,Sierra,0
2020-06-06,Sierra,0
2020-06-07,Sierra,0
2020-06-08,Sierra,0
2020-06-09,Sierra,0
2020-06-10,Sierra,0
2020-06-11,Sierra,0
2020-06-12,Sierra,0
2020-06-13,Sierra,0
2020-06-14,Sierra,0
2020-06-15,Sierra,0
2020-06-16,Sierra,0
2020-06-17,Sierra,0
2020-06-18,Sierra,0
2020-06-19,Sierra,0
2020-06-20,Sierra,0
2020-06-21,Sierra,0
2020-06-22,Sierra,0
2020-06-23,Sierra,0
2020-06-24,Sierra,0
2020-06-25,Sierra,0
2020-06-26,Sierra,0
2020-06-27,Sierra,0
2020-06-28,Sierra,0
2020-06-29,Sierra,0
2020-06-30,Sierra,0
2020-07-01,Sierra,0
2020-07-02,Sierra,0
2020-07-03,Sierra,0
2020-07-04,Sierra,0
2020-07-05,Sierra,0
2020-07-06,Sierra,0
2020-07-07,Sierra,0
2020-07-08,Sierra,0
2020-07-09,Sierra,0
2020-07-10,Sierra,0
2020-07-11,Sierra,0
2020-07-12,Sierra,0
2020-07-13,Sierra,0
2020-07-14,Sierra,0
2020-07-15,Sierra,0
2020-07-16,Sierra,0
2020-07-17,Sierra,0
2020-07-18,Sierra,0
2020-07-19,Sierra,0
2020-07-20,Sierra,0
2020-07-21,Sierra,0
2020-07-22,Sierra,0
2020-07-23,Sierra,1
2020-07-24,Sierra,0
2020-07-25,Sierra,0
2020-07-26,Sierra,0
2020-07-27,Sierra,0
2020-07-28,Sierra,0
2020-07-29,Sierra,0
2020-07-30,Sierra,1
2020-07-31,Sierra,0
2020-08-01,Sierra,0
2020-08-02,Sierra,1
2020-08-03,Sierra,1
2020-08-04,Sierra,0
2020-08-05,Sierra,0
2020-08-06,Sierra,0
2020-08-07,Sierra,0
2020-08-08,Sierra,0
2020-08-09,Sierra,0
2020-08-10,Sierra,0
2020-08-11,Sierra,0
2020-08-12,Sierra,0
2020-08-13,Sierra,1
2020-08-14,Sierra,0
2020-08-15,Sierra,0
2020-08-16,Sierra,0
2020-08-17,Sierra,0
2020-08-18,Sierra,0
2020-08-19,Sierra,0
2020-08-20,Sierra,0
2020-08-21,Sierra,0
2020-08-22,Sierra,0
2020-08-23,Sierra,0
2020-08-24,Sierra,0
2020-08-25,Sierra,0
2020-08-26,Sierra,0
2020-08-27,Sierra,0
2020-08-28,Sierra,0
2020-08-29,Sierra,0
2020-08-30,Sierra,0
2020-08-31,Sierra,0
2020-09-01,Sierra,0
2020-09-02,Sierra,0
2020-09-03,Sierra,0
2020-09-04,Sierra,0
2020-09-05,Sierra,0
2020-09-06,Sierra,0
2020-09-07,Sierra,0
2020-09-08,Sierra,0
2020-09-09,Sierra,0
2020-09-10,Sierra,0
2020-09-11,Sierra,0
2020-09-12,Sierra,0
2020-09-13,Sierra,0
2020-09-14,Sierra,0
2020-09-15,Sierra,0
2020-09-16,Sierra,0
2020-09-17,Sierra,0
2020-09-18,Sierra,0
2020-09-19,Sierra,0
2020-09-20,Sierra,0
2020-09-21,Sierra,0
2020-09-22,Sierra,0
2020-09-23,Sierra,0
2020-09-24,Sierra,0
2020-09-25,Sierra,0
2020-09-26,Sierra,0
2020-09-27,Sierra,0
2020-09-28,Sierra,0
2020-09-29,Sierra,0
2020-09-30,Sierra,0
2020-10-01,Sierra,0
2020-10-02,Sierra,0
2020-10-03,Sierra,0
2020-10-04,Sierra,0
2020-10-05,Sierra,0
2020-10-06,Sierra,0
2020-10-07,Sierra,0
2020-10-08,Sierra,0
2020-10-09,Sierra,0
2020-10-10,Sierra,0
2020-10-11,Sierra,0
2020-10-12,Sierra,0
2020-10-13,Sierra,0
2020-10-14,Sierra,0
2020-10-15,Sierra,0
2020-10-16,Sierra,0
2020-10-17,Sierra,0
2020-10-18,Sierra,0
2020-10-19,Sierra,0
2020-10-20,Sierra,0
2020-10-21,Sierra,0
2020-10-22,Sierra,0
2020-10-23,Sierra,0
2020-10-24,Sierra,0
2020-10-25,Sierra,0
2020-10-26,Sierra,0
2020-10-27,Sierra,0
2020-10-28,Sierra,0
2020-10-29,Sierra,0
2020-10-30,Sierra,1
2020-10-31,Sierra,0
2020-11-01,Sierra,0
2020-11-02,Sierra,0
2020-11-03,Sierra,0
2020-11-04,Sierra,2
2020-11-05,Sierra,0
2020-11-06,Sierra,0
2020-11-07,Sierra,1
2020-11-08,Sierra,0
2020-11-09,Sierra,0
2020-11-10,Sierra,2
2020-11-11,Sierra,1
2020-11-12,Sierra,2
2020-11-13,Sierra,0
2020-11-14,Sierra,0
2020-11-15,Sierra,0
2020-11-16,Sierra,0
2020-11-17,Sierra,0
2020-11-18,Sierra,2
2020-11-19,Sierra,0
2020-11-20,Sierra,0
2020-11-21,Sierra,0
2020-11-22,Sierra,0
2020-11-23,Sierra,0
2020-11-24,Sierra,1
2020-11-25,Sierra,0
2020-11-26,Sierra,0
2020-11-27,Sierra,0
2020-11-28,Sierra,1
2020-11-29,Sierra,0
2020-11-30,Sierra,0
2020-12-01,Sierra,0
2020-12-02,Sierra,0
2020-12-03,Sierra,0
2020-12-04,Sierra,0
2020-12-05,Sierra,1
2020-12-06,Sierra,0
2020-12-07,Sierra,0
2020-12-08,Sierra,2
2020-12-09,Sierra,1
2020-12-10,Sierra,0
2020-12-11,Sierra,0
2020-12-12,Sierra,0
2020-12-13,Sierra,0
2020-12-14,Sierra,0
2020-12-15,Sierra,0
2020-12-16,Sierra,0
2020-12-17,Sierra,0
2020-12-18,Sierra,1
2020-12-19,Sierra,0
2020-12-20,Sierra,0
2020-12-21,Sierra,0
2020-12-22,Sierra,3
2020-12-23,Sierra,0
2020-12-24,Sierra,2
2020-12-25,Sierra,3
2020-12-26,Sierra,0
2020-12-27,Sierra,0
2020-12-28,Sierra,0
2020-12-29,Sierra,2
2020-12-30,Sierra,2
2020-12-31,Sierra,0
2021-01-01,Sierra,0
2021-01-02,Sierra,0
2021-01-03,Sierra,0
2021-01-04,Sierra,0
2021-01-05,Sierra,1
2021-01-06,Sierra,0
2021-01-07,Sierra,1
2021-01-08,Sierra,0
2021-01-09,Sierra,0
2021-01-10,Sierra,2
2021-01-11,Sierra,1
2021-01-12,Sierra,2
2021-01-13,Sierra,1
2021-01-14,Sierra,0
2021-01-15,Sierra,0
2021-01-16,Sierra,1
2021-01-17,Sierra,1
2021-01-18,Sierra,0
2021-01-19,Sierra,1
2021-01-20,Sierra,0
2021-01-21,Sierra,0
2021-01-22,Sierra,0
2021-01-23,Sierra,0
2021-01-24,Sierra,0
2021-01-25,Sierra,1
2021-01-26,Sierra,0
2021-01-27,Sierra,0
2021-01-28,Sierra,0
2021-01-29,Sierra,0
2021-01-30,Sierra,0
2021-01-31,Sierra,0
2021-02-01,Sierra,1
2021-02-02,Sierra,0
2021-02-03,Sierra,0
2021-02-04,Sierra,0
2021-02-05,Sierra,0
2021-02-06,Sierra,0
2021-02-07,Sierra,0
2021-02-08,Sierra,0
2021-02-09,Sierra,0
2021-02-10,Sierra,0
2021-02-11,Sierra,0
2021-02-12,Sierra,0
2021-02-13,Sierra,1
2021-02-14,Sierra,0
2021-02-15,Sierra,0
2021-02-16,Sierra,0
2021-02-17,Sierra,0
2021-02-18,Sierra,0
2021-02-19,Sierra,1
2021-02-20,Sierra,0
2021-02-21,Sierra,0
2021-02-22,Sierra,0
2021-02-23,Sierra,0
2021-02-24,Sierra,0
2021-02-25,Sierra,0
2021-02-26,Sierra,0
2021-02-27,Sierra,0
2021-02-28,Sierra,0
2021-03-01,Sierra,0
2021-03-02,Sierra,0
2021-03-03,Sierra,0
2021-03-04,Sierra,0
2021-03-05,Sierra,0
2021-03-06,Sierra,0
2021-03-07,Sierra,0
2021-03-08,Sierra,1
2021-03-09,Sierra,0
2021-03-10,Sierra,0
2021-03-11,Sierra,0
2021-03-12,Sierra,0
2021-03-13,Sierra,0
2021-03-14,Sierra,1
2021-03-15,Sierra,0
2021-03-16,Sierra,0
2021-03-17,Sierra,1
2021-03-18,Sierra,0
2021-03-19,Sierra,0
2021-03-20,Sierra,1
2021-03-21,Sierra,0
2021-03-22,Sierra,0
2021-03-23,Sierra,0
2021-03-24,Sierra,0
2021-03-25,Sierra,0
2021-03-26,Sierra,0
2021-03-27,Sierra,0
2021-03-28,Sierra,0
2021-03-29,Sierra,0
2021-03-30,Sierra,0
2021-03-31,Sierra,0
2021-04-01,Sierra,0
2021-04-02,Sierra,0
2021-04-03,Sierra,0
2021-04-04,Sierra,0
2021-04-05,Sierra,0
2021-04-06,Sierra,0
2021-04-07,Sierra,0
2021-04-08,Sierra,0
2021-04-09,Sierra,0
2021-04-10,Sierra,0
2021-04-11,Sierra,0
2021-04-12,Sierra,0
2021-04-13,Sierra,0
2021-04-14,Sierra,0
2021-04-15,Sierra,0
2021-04-16,Sierra,0
2021-04-17,Sierra,0
2021-04-18,Sierra,0
2021-04-19,Sierra,0
2021-04-20,Sierra,0
2021-04-21,Sierra,0
2021-04-22,Sierra,0
2021-04-23,Sierra,0
2021-04-24,Sierra,0
2021-04-25,Sierra,0
2021-04-26,Sierra,0
2021-04-27,Sierra,1
2021-04-28,Sierra,0
2021-04-29,Sierra,0
2021-04-30,Sierra,0
2021-05-01,Sierra,0
2021-05-02,Sierra,0
2021-05-03,Sierra,0
2021-05-04,Sierra,0
2021-05-05,Sierra,0
2021-05-06,Sierra,0
2021-05-07,Sierra,0
2021-05-08,Sierra,0
2021-05-09,Sierra,0
2021-05-10,Sierra,0
2021-05-11,Sierra,0
2021-05-12,Sierra,0
2021-05-13,Sierra,0
2021-05-14,Sierra,0
2021-05-15,Sierra,0
2021-05-16,Sierra,0
2021-05-17,Sierra,0
2021-05-18,Sierra,0
2021-05-19,Sierra,0
2021-05-20,Sierra,0
2021-05-21,Sierra,0
2021-05-22,Sierra,0
2021-05-23,Sierra,0
2021-05-24,Sierra,0
2021-05-25,Sierra,0
2021-05-26,Sierra,1
2021-05-27,Sierra,0
2021-05-28,Sierra,0
2021-05-29,Sierra,0
2021-05-30,Sierra,0
2021-05-31,Sierra,0
2021-06-01,Sierra,0
2021-06-02,Sierra,0
2021-06-03,Sierra,0
2021-06-04,Sierra,0
2021-06-05,Sierra,0
2021-06-06,Sierra,0
2021-06-07,Sierra,0
2021-06-08,Sierra,0
2021-06-09,Sierra,0
2021-06-10,Sierra,1
2021-06-11,Sierra,1
2021-06-12,Sierra,0
2021-06-13,Sierra,0
2021-06-14,Sierra,0
2021-06-15,Sierra,1
2021-06-16,Sierra,1
2021-06-17,Sierra,0
2021-06-18,Sierra,0
2021-06-19,Sierra,1
2021-06-20,Sierra,0
2021-06-21,Sierra,0
2021-06-22,Sierra,0
2021-06-23,Sierra,1
2021-06-24,Sierra,0
2021-06-25,Sierra,0
2021-06-26,Sierra,0
2021-06-27,Sierra,0
2021-06-28,Sierra,0
2021-06-29,Sierra,0
2021-06-30,Sierra,0
2021-07-01,Sierra,0
2021-07-02,Sierra,0
2021-07-03,Sierra,1
2021-07-04,Sierra,0
2021-07-05,Sierra,1
2021-07-06,Sierra,0
2021-07-07,Sierra,1
2021-07-08,Sierra,0
2021-07-09,Sierra,0
2021-07-10,Sierra,0
2021-07-11,Sierra,0
2021-07-12,Sierra,0
2021-07-13,Sierra,0
2021-07-14,Sierra,0
2021-07-15,Sierra,0
2021-07-16,Sierra,0
2021-07-17,Sierra,0
2021-07-18,Sierra,0
2021-07-19,Sierra,0
2021-07-20,Sierra,1
2021-07-21,Sierra,0
2021-07-22,Sierra,0
2021-07-23,Sierra,2
2021-07-24,Sierra,0
2021-07-25,Sierra,1
2021-07-26,Sierra,0
2021-07-27,Sierra,1
2021-07-28,Sierra,0
2021-07-29,Sierra,4
2021-07-30,Sierra,0
2021-07-31,Sierra,1
2021-08-01,Sierra,0
2021-08-02,Sierra,2
2021-08-03,Sierra,0
2021-08-04,Sierra,0
2021-08-05,Sierra,0
2021-08-06,Sierra,5
2021-08-07,Sierra,0
2021-08-08,Sierra,0
2021-08-09,Sierra,0
2021-08-10,Sierra,1
2021-08-11,Sierra,0
2021-08-12,Sierra,1
2021-08-13,Sierra,0
2021-08-14,Sierra,1
2021-08-15,Sierra,1
2021-08-16,Sierra,1
2021-08-17,Sierra,3
2021-08-18,Sierra,1
2021-08-19,Sierra,1
2021-08-20,Sierra,4
2021-08-21,Sierra,1
2021-08-22,Sierra,5
2021-08-23,Sierra,0
2021-08-24,Sierra,0
2021-08-25,Sierra,3
2021-08-26,Sierra,3
2021-08-27,Sierra,2
2021-08-28,Sierra,1
2021-08-29,Sierra,4
2021-08-30,Sierra,2
2021-08-31,Sierra,2
2021-09-01,Sierra,3
2021-09-02,Sierra,1
2021-09-03,Sierra,0
2021-09-04,Sierra,2
2021-09-05,Sierra,2
2021-09-06,Sierra,1
2021-09-07,Sierra,0
